,user_id,game_name,indicator-hours
1570,131227694,Magicka Wizard Wars,1.1
1572,131227694,Magicka,0.6
1573,131227694,"Warhammer 40,000 Dawn of War II",0.3
1574,201697182,Counter-Strike Global Offensive,76.0
1575,150751526,Dota 2,374.0
1577,150751526,Counter-Strike Global Offensive,53.0
1578,150751526,Saints Row The Third,48.0
1579,150751526,Unturned,46.0
1580,150751526,Garry's Mod,46.0
1581,150751526,Warframe,17.2
1582,150751526,Neverwinter,16.4
1583,150751526,Sniper Elite V2,12.9
1585,150751526,Heroes & Generals,7.6
1586,150751526,War Thunder,7.5
1588,150751526,The Binding of Isaac,5.7
1589,150751526,Alien Swarm,5.0
1590,150751526,Team Fortress 2,5.0
1591,150751526,Castle Crashers,4.0
1592,150751526,Robocraft,3.9
1593,150751526,Serious Sam HD The Second Encounter,3.7
1594,150751526,theHunter,3.3
1595,150751526,Magicka Wizard Wars,2.9
1599,150751526,Portal 2,1.6
1600,150751526,No More Room in Hell,1.5
1601,150751526,Chivalry Medieval Warfare,1.4
1602,150751526,Counter-Strike Nexon Zombies,1.4
1613,150751526,Tom Clancy's Ghost Recon Phantoms - EU,0.3
1622,150751526,Nosgoth,0.1
1624,241208825,Dota 2,331.0
1625,249165768,Counter-Strike Global Offensive,622.0
1626,249165768,Dota 2,59.0
1627,249165768,Battlefield Bad Company 2,4.0
1628,249165768,Killing Floor,4.0
1629,249165768,Counter-Strike Source,2.9
1632,124462762,Empire Total War,2.4
1635,239478937,Unturned,0.6
1636,83851086,Team Fortress 2,0.8
1637,145658798,Dota 2,1.7
1638,210669058,Dota 2,1.4
1639,130280718,Team Fortress 2,68.0
1641,130280718,Counter-Strike Global Offensive,16.5
1642,130280718,Garry's Mod,16.2
1643,130280718,PAYDAY 2,11.7
1645,130280718,Dota 2,9.8
1646,130280718,Unturned,7.1
1647,130280718,Robocraft,4.4
1648,130280718,Starbound,4.0
1651,130280718,ARK Survival Evolved,1.4
1654,81569401,Counter-Strike,891.0
1655,186996848,Dota 2,2.8
1656,108601099,Empire Total War,293.0
1657,108560573,Sniper Elite V2,24.0
1661,108560573,Empire Total War,4.8
1662,108560573,The Walking Dead,4.4
1664,287706524,Dota 2,0.1
1665,65716118,Call of Duty Modern Warfare 2 - Multiplayer,427.0
1666,65716118,Counter-Strike Source,107.0
1667,65716118,Call of Duty Black Ops - Multiplayer,65.0
1668,65716118,Total War ROME II - Emperor Edition,57.0
1669,65716118,Counter-Strike Global Offensive,44.0
1670,65716118,Hitman Absolution,30.0
1671,65716118,The Elder Scrolls V Skyrim,22.0
1672,65716118,Alien Swarm,22.0
1673,65716118,Call of Duty Modern Warfare 2,16.0
1674,65716118,Call of Duty Black Ops,15.2
1678,65716118,Napoleon Total War,4.6
1679,65716118,Arma 3,3.2
1681,65716118,Half-Life 2 Deathmatch,1.5
1683,65716118,Half-Life 2 Lost Coast,0.3
1685,65716118,Day of Defeat Source,0.1
1686,144004666,Dota 2,4.6
1690,58237510,Call of Duty Modern Warfare 2 - Multiplayer,52.0
1691,58237510,Grand Theft Auto IV,9.4
1692,58237510,Call of Duty Modern Warfare 2,6.0
1693,113308351,Sid Meier's Civilization V,14.1
1694,303326013,Garry's Mod,29.0
1696,154210162,Dota 2,780.0
1697,146463817,Dota 2,12.2
1698,303693006,Dota 2,6.9
1699,98152188,The Elder Scrolls V Skyrim,643.0
1700,231450817,Dota 2,9.9
1701,162649407,The Elder Scrolls V Skyrim,403.0
1702,162649407,Mafia II,23.0
1703,162649407,Counter-Strike,0.6
1705,162649407,Counter-Strike Condition Zero,0.5
1706,229467150,Dota 2,24.0
1707,246892835,Unturned,2.3
1708,246892835,Team Fortress 2,0.3
1710,288856904,Dota 2,1.8
1711,75228114,Call of Duty Black Ops - Multiplayer,201.0
1712,75228114,Call of Duty Black Ops,12.8
1713,36553207,Counter-Strike Source,956.0
1716,143693450,Dota 2,2.9
1717,139955299,Dota 2,91.0
1718,136021775,DayZ,283.0
1719,136021775,Rust,149.0
1720,136021775,Neverwinter,140.0
1721,136021775,Garry's Mod,19.6
1722,136021775,Counter-Strike Global Offensive,15.9
1723,136021775,Arma 3,15.3
1725,136021775,Dead Island Epidemic,10.0
1727,136021775,Team Fortress 2,1.8
1728,136021775,Magicka,1.0
1729,136021775,Arma 2 Operation Arrowhead,1.0
1731,136021775,Arma 2,0.2
1732,136021775,ARK Survival Evolved,0.2
1734,39446138,Portal 2,19.1
1736,39446138,Goat Simulator,1.4
1738,211404615,Team Fortress 2,0.4
1739,215540943,Terraria,67.0
1740,215540943,Counter-Strike Global Offensive,18.0
1741,215540943,Left 4 Dead 2,6.3
1742,215540943,Warframe,2.6
1743,215540943,Borderlands 2,1.3
1744,215540943,Team Fortress 2,1.0
1745,215540943,Dirty Bomb,0.7
1748,81743539,Team Fortress 2,4.7
1749,81743539,Half-Life,2.9
1750,81743539,Portal,1.6
1751,81743539,Call of Duty Black Ops,0.5
1752,128790593,The Elder Scrolls V Skyrim,46.0
1754,128790593,Chivalry Medieval Warfare,16.9
1755,128790593,Borderlands 2,11.2
1756,128790593,Counter-Strike Global Offensive,9.4
1759,128790593,Counter-Strike Nexon Zombies,2.8
1760,128790593,Sniper Elite V2,2.2
1761,128790593,Team Fortress 2,2.1
1762,128790593,Dota 2,1.3
1763,128790593,DC Universe Online,1.3
1764,128790593,Magicka,1.2
1766,128790593,Trine 2,0.2
1768,198346312,Borderlands 2,42.0
1769,198346312,Borderlands,42.0
1770,198346312,PAYDAY The Heist,29.0
1771,198346312,Sid Meier's Civilization V,20.0
1773,198346312,Terraria,14.3
1774,198346312,ARK Survival Evolved,11.0
1776,198346312,Age of Empires II HD Edition,9.1
1777,198346312,Space Engineers,8.2
1778,198346312,Tomb Raider,8.1
1781,198346312,Portal,3.5
1783,198346312,PAYDAY 2,0.8
1785,155182551,Dota 2,4228.0
1786,169218314,Dota 2,61.0
1787,252016836,Dota 2,27.0
1788,124777563,Team Fortress 2,2.1
1789,217268143,Dota 2,6.6
1794,26802825,Left 4 Dead,3.9
1795,26802825,Saints Row The Third,3.5
1799,26802825,Borderlands,0.8
1801,26802825,The Witcher Enhanced Edition,0.5
1805,27117407,Nosgoth,53.0
1806,27117407,Counter-Strike Source,9.4
1807,27117407,Counter-Strike Global Offensive,8.2
1808,27117407,Team Fortress 2,5.0
1809,27117407,Dirty Bomb,2.7
1810,78332414,Dota 2,998.0
1812,78332414,Total War ROME II - Emperor Edition,129.0
1813,78332414,Magicka Wizard Wars,78.0
1814,78332414,Neverwinter,78.0
1816,78332414,Heroes & Generals,69.0
1820,78332414,Rising Storm/Red Orchestra 2 Multiplayer,33.0
1821,78332414,Total War SHOGUN 2,27.0
1828,78332414,HAWKEN,1.3
1833,78332414,Counter-Strike Global Offensive,0.4
1837,291151096,BLOCKADE 3D,41.0
1838,130201800,ARK Survival Evolved,341.0
1839,130201800,The Elder Scrolls V Skyrim,313.0
1840,130201800,Unturned,35.0
1842,130201800,PlanetSide 2,13.7
1843,130201800,Team Fortress 2,10.5
1845,130201800,Trove,3.0
1846,130201800,Dota 2,2.1
1848,88585138,Portal,4.2
1849,88585138,Team Fortress 2,0.4
1851,139352395,Dota 2,13.2
1852,143459727,Dota 2,310.0
1853,143459727,Warframe,157.0
1854,143459727,Robocraft,19.4
1855,143459727,theHunter,3.5
1856,143459727,Heroes & Generals,1.7
1857,143459727,Team Fortress 2,0.6
1858,143459727,Unturned,0.4
1859,42681063,Football Manager 2013,291.0
1864,42681063,Mafia II,14.4
1866,169337011,HAWKEN,0.4
1874,201445671,Counter-Strike Global Offensive,5.2
1875,24932641,Half-Life 2,11.6
1877,193987636,Unturned,5.1
1878,193987636,No More Room in Hell,2.3
1880,193987636,Tom Clancy's Ghost Recon Phantoms - EU,0.8
1882,193987636,Counter-Strike Nexon Zombies,0.4
1883,242549338,Euro Truck Simulator 2,105.0
1884,242549338,Arma 2,1.1
1887,209729995,Dota 2,1.2
1889,71082079,The Elder Scrolls V Skyrim,33.0
1892,212521878,Dota 2,0.7
1893,166705920,Dota 2,697.0
1894,228302915,Euro Truck Simulator 2,20.0
1895,228302915,Counter-Strike Global Offensive,6.9
1896,228302915,Tom Clancy's Ghost Recon Phantoms - EU,4.7
1897,228302915,Dota 2,1.7
1898,64315060,Alien Swarm,0.3
1899,246056879,Dota 2,3.4
1900,154406815,Dota 2,8.9
1901,141037251,Dota 2,3.3
1903,298979438,Dota 2,73.0
1904,149318464,Dota 2,66.0
1905,29835809,Counter-Strike Source,7.3
1906,174813416,Dota 2,0.1
1907,42928788,Team Fortress 2,297.0
1909,42928788,Terraria,28.0
1910,42928788,Dirty Bomb,26.0
1911,42928788,Killing Floor,23.0
1912,42928788,Garry's Mod,20.0
1913,42928788,Mount & Blade Warband,13.8
1914,42928788,PlanetSide 2,13.5
1915,42928788,Loadout,10.8
1917,42928788,Torchlight II,7.0
1920,42928788,Left 4 Dead 2,5.3
1921,42928788,Starbound,5.3
1922,42928788,Trine 2,5.3
1923,42928788,No More Room in Hell,4.6
1924,42928788,Portal,4.3
1925,42928788,PAYDAY The Heist,3.7
1926,42928788,Neverwinter,3.2
1927,42928788,Counter-Strike Global Offensive,3.0
1928,42928788,PAYDAY 2,2.3
1930,42928788,Saints Row IV,2.1
1932,42928788,Grand Theft Auto IV,2.0
1935,42928788,Sniper Elite V2,1.8
1937,42928788,Unturned,1.6
1940,42928788,Warface,1.2
1941,42928788,Tom Clancy's Ghost Recon Phantoms - EU,1.1
1948,42928788,Alien Swarm,0.3
1949,42928788,Dead Island Epidemic,0.3
1950,42928788,Heroes & Generals,0.3
1951,42928788,Insurgency,0.2
1952,42928788,Magicka Wizard Wars,0.2
1959,61444633,Half-Life 2 Deathmatch,0.3
1960,298519243,Dota 2,0.4
1961,25096601,Dota 2,128.0
1962,25096601,Sid Meier's Civilization V,93.0
1963,25096601,The Elder Scrolls V Skyrim,82.0
1965,25096601,Fallout New Vegas,16.1
1969,25096601,Counter-Strike Global Offensive,12.2
1971,25096601,The Forest,11.1
1972,25096601,Rust,11.1
1974,25096601,BioShock Infinite,6.7
1976,25096601,Half-Life 2,5.9
1977,25096601,Counter-Strike Source,4.2
1978,25096601,Portal 2,3.6
1981,25096601,Far Cry 3,2.1
1982,25096601,Team Fortress 2,2.1
1983,25096601,Fallout 4,1.6
1986,25096601,Nosgoth,1.1
1988,25096601,"Warhammer 40,000 Dawn of War II",1.0
1991,25096601,The Witcher 2 Assassins of Kings Enhanced Edition,0.7
1993,25096601,Dirty Bomb,0.6
1994,25096601,Chivalry Medieval Warfare,0.6
1996,25096601,Left 4 Dead 2,0.6
1997,25096601,Saints Row The Third,0.5
2013,25096601,Half-Life 2 Episode Two,0.1
2014,120377800,Serious Sam HD The Second Encounter,31.0
2015,233160273,Terraria,129.0
2019,33591806,Day of Defeat Source,0.9
2020,157397663,Dota 2,0.9
2021,234024191,Dota 2,204.0
2022,234024191,Portal 2,12.5
2025,234024191,Portal,5.2
2028,234024191,AdVenture Capitalist,1.8
2034,88735140,Magicka,2.2
2035,115003799,Dota 2,0.7
2036,57866383,Team Fortress 2,0.4
2039,144347801,Unturned,178.0
2040,144347801,Team Fortress 2,156.0
2041,144347801,Garry's Mod,70.0
2042,144347801,Warface,41.0
2044,144347801,Counter-Strike Global Offensive,27.0
2045,144347801,Trove,11.3
2046,144347801,Heroes & Generals,9.0
2048,144347801,theHunter,0.6
2049,144347801,AdVenture Capitalist,0.1
2051,112590296,Dota 2,2.6
2052,209193781,Team Fortress 2,1.1
2054,42061089,Borderlands 2,82.0
2055,42061089,Warframe,77.0
2056,42061089,Grand Theft Auto V,52.0
2058,42061089,BioShock Infinite,41.0
2059,42061089,Batman Arkham City GOTY,39.0
2060,42061089,Half-Life 2,37.0
2065,42061089,DC Universe Online,25.0
2066,42061089,Left 4 Dead 2,24.0
2070,42061089,BioShock,19.1
2071,42061089,Rocket League,15.5
2073,42061089,Dark Souls Prepare to Die Edition,13.6
2074,42061089,The Elder Scrolls V Skyrim,13.0
2075,42061089,Neverwinter,12.4
2081,42061089,BattleBlock Theater,7.9
2084,42061089,Killing Floor,5.9
2088,42061089,Castle Crashers,5.2
2092,42061089,TERA,3.5
2100,42061089,Half-Life 2 Deathmatch,1.9
2110,42061089,Far Cry 3,0.9
2111,42061089,Half-Life 2 Lost Coast,0.8
2112,42061089,Path of Exile,0.7
2113,42061089,XCOM Enemy Unknown,0.7
2114,42061089,Team Fortress 2,0.7
2116,42061089,No More Room in Hell,0.5
2123,42061089,HAWKEN,0.3
2128,42061089,Hitman Absolution,0.1
2129,158267574,Dota 2,5.8
2130,307239317,Dota 2,0.7
2131,62654923,Call of Duty Modern Warfare 3 - Multiplayer,191.0
2132,62654923,Call of Duty Black Ops,154.0
2133,62654923,Call of Duty Modern Warfare 2,100.0
2134,62654923,Call of Duty Modern Warfare 3,65.0
2135,62654923,Call of Duty Black Ops - Multiplayer,64.0
2139,62654923,Call of Duty Modern Warfare 2 - Multiplayer,2.6
2140,62654923,Portal,0.5
2142,56256991,Dota 2,723.0
2143,56256991,Call of Duty Black Ops - Multiplayer,133.0
2144,56256991,Call of Duty Black Ops,44.0
2146,56256991,Counter-Strike Global Offensive,0.4
2147,86338111,Team Fortress 2,1064.0
2148,86338111,Sid Meier's Civilization V,150.0
2149,86338111,Garry's Mod,60.0
2150,86338111,Don't Starve,34.0
2152,86338111,Left 4 Dead 2,29.0
2153,86338111,Amnesia The Dark Descent,26.0
2154,86338111,Killing Floor,24.0
2155,86338111,Unturned,19.1
2157,86338111,The Walking Dead,15.7
2158,86338111,Grand Theft Auto San Andreas,14.6
2163,86338111,Starbound,5.8
2165,86338111,Portal 2,5.2
2168,86338111,Castle Crashers,3.4
2172,86338111,Arma 2 Operation Arrowhead,1.6
2173,86338111,Half-Life 2,1.0
2175,86338111,Arma 2,0.9
2178,67923337,Counter-Strike Source,62.0
2179,149501464,Terraria,48.0
2180,74232403,Dota 2,62.0
2181,74232403,Left 4 Dead 2,4.2
2182,305808638,Dota 2,81.0
2183,83978676,Team Fortress 2,2.4
2185,146682210,Metro 2033,0.3
2186,300645203,Dota 2,2.9
2187,211925330,Warframe,425.0
2188,211925330,Dota 2,290.0
2189,211925330,Fallout 4,133.0
2190,178717672,PAYDAY 2,17.1
2192,218354629,Counter-Strike Source,75.0
2193,218354629,Counter-Strike Condition Zero,22.0
2194,218354629,Counter-Strike Global Offensive,7.8
2195,218354629,Total War ROME II - Emperor Edition,2.8
2197,218354629,Counter-Strike,0.1
2198,288854118,Unturned,0.7
2201,194791978,Dota 2,8.6
2202,202949952,Dota 2,16.2
2204,108877388,PAYDAY 2,61.0
2206,108877388,Hitman Absolution,1.2
2207,108877388,Sniper Elite V2,0.2
2208,214366018,Sid Meier's Civilization V,108.0
2209,72576293,Dota 2,34.0
2210,179686274,Dota 2,4.3
2213,227083521,Team Fortress 2,2.9
2216,227083521,Portal 2,1.9
2217,227083521,Counter-Strike Nexon Zombies,1.7
2218,227083521,Serious Sam HD The Second Encounter,1.5
2219,227083521,The Elder Scrolls V Skyrim,0.5
2220,227083521,Unturned,0.2
2224,236775073,Warframe,0.8
2225,236775073,The Witcher 2 Assassins of Kings Enhanced Edition,0.8
2226,286701848,Counter-Strike Global Offensive,36.0
2227,286701848,Team Fortress 2,8.0
2228,286701848,Marvel Heroes 2015,1.4
2230,286701848,theHunter,0.2
2231,253983004,Dota 2,1.4
2232,162582760,Serious Sam HD The Second Encounter,0.4
2233,112994491,Half-Life 2,44.0
2234,112994491,Team Fortress 2,28.0
2235,112994491,The Walking Dead,15.9
2236,112994491,Half-Life 2 Episode Two,14.9
2237,112994491,Half-Life 2 Episode One,12.0
2238,112994491,Left 4 Dead 2,2.0
2239,112994491,Counter-Strike Condition Zero,0.3
2240,112994491,Left 4 Dead,0.2
2241,112994491,Counter-Strike,0.1
2242,85614332,Team Fortress 2,52.0
2245,124451578,Dota 2,10.5
2247,111316830,Dota 2,1395.0
2251,111316830,Terraria,8.2
2256,111316830,Torchlight II,5.4
2259,111316830,Unturned,1.8
2260,111316830,Garry's Mod,1.8
2262,111316830,Call of Duty Black Ops II - Multiplayer,0.6
2263,111316830,Call of Duty Black Ops II,0.1
2264,185283602,Dota 2,0.8
2265,92914917,Dota 2,3738.0
2266,92914917,Counter-Strike Global Offensive,303.0
2267,92914917,Rust,96.0
2268,92914917,Dead Island,32.0
2269,92914917,Counter-Strike Source,16.3
2270,92914917,Left 4 Dead 2,15.3
2272,92914917,BioShock Infinite,11.9
2274,92914917,Saints Row The Third,10.9
2280,92914917,Super Meat Boy,5.9
2285,92914917,Insurgency,5.3
2293,92914917,Team Fortress 2,4.1
2294,92914917,Counter-Strike,3.8
2296,92914917,Rising Storm/Red Orchestra 2 Multiplayer,3.6
2306,92914917,Just Cause 2,2.5
2308,92914917,PAYDAY The Heist,2.4
2311,92914917,Garry's Mod,2.4
2315,92914917,The Walking Dead,2.0
2316,92914917,Trine 2,1.9
2321,92914917,Sniper Elite V2,1.8
2324,92914917,Terraria,1.7
2325,92914917,Chivalry Medieval Warfare,1.7
2328,92914917,Age of Empires II HD Edition,1.7
2329,92914917,Portal 2,1.6
2332,92914917,The Binding of Isaac,1.5
2335,92914917,Day of Defeat Source,1.5
2336,92914917,Batman Arkham City GOTY,1.5
2341,92914917,Sid Meier's Civilization V,1.4
2342,92914917,Batman Arkham Asylum GOTY Edition,1.3
2344,92914917,Magicka,1.2
2348,92914917,Torchlight II,1.2
2349,92914917,Castle Crashers,1.1
2352,92914917,Left 4 Dead,0.9
2354,92914917,Amnesia The Dark Descent,0.7
2355,92914917,The Witcher Enhanced Edition,0.6
2364,92914917,Deus Ex Human Revolution,0.3
2370,92914917,Half-Life,0.2
2373,135599605,Dota 2,0.5
2374,158173228,Arma 3,616.0
2375,158173228,Insurgency,29.0
2378,158173228,Arma 2,13.6
2380,158173228,Euro Truck Simulator 2,6.2
2382,158173228,Arma 2 Operation Arrowhead,1.4
2384,147563118,Dota 2,879.0
2385,138847348,Dota 2,1.5
2386,77870593,Sid Meier's Civilization V,446.0
2387,77870593,Napoleon Total War,128.0
2393,77870593,Empire Total War,37.0
2394,77870593,Sniper Elite V2,17.1
2401,161383225,Team Fortress 2,7.5
2403,161383225,BLOCKADE 3D,0.8
2404,60760816,The Elder Scrolls V Skyrim,110.0
2405,253006481,Team Fortress 2,79.0
2406,72842694,The Elder Scrolls V Skyrim,142.0
2407,72842694,Borderlands 2,99.0
2408,72842694,Far Cry 3,30.0
2413,72842694,Terraria,13.9
2418,72842694,Tomb Raider,9.9
2419,72842694,Castle Crashers,9.7
2424,72842694,Counter-Strike Condition Zero,6.3
2427,72842694,Rocket League,5.8
2428,72842694,Counter-Strike Global Offensive,5.5
2436,72842694,Team Fortress 2,3.3
2437,72842694,Left 4 Dead 2,3.3
2438,72842694,Fallout New Vegas,3.1
2443,72842694,"Warhammer 40,000 Dawn of War II",2.8
2444,72842694,Torchlight II,2.8
2445,72842694,XCOM Enemy Unknown,2.7
2447,72842694,Dungeon Defenders,2.3
2448,72842694,Total War SHOGUN 2,2.2
2466,72842694,Portal,1.3
2467,72842694,BioShock Infinite,1.2
2479,72842694,Dead Island,0.8
2481,72842694,Dota 2,0.7
2485,72842694,The Witcher 2 Assassins of Kings Enhanced Edition,0.6
2486,72842694,Super Meat Boy,0.6
2489,72842694,Chivalry Medieval Warfare,0.6
2496,72842694,Marvel Heroes 2015,0.4
2500,72842694,The Binding of Isaac,0.3
2515,290367158,Counter-Strike Global Offensive,1.8
2516,290367158,DayZ,0.1
2518,144508237,Football Manager 2013,1.7
2521,17649444,Torchlight II,586.0
2524,17649444,Team Fortress 2,267.0
2526,17649444,The Binding of Isaac,219.0
2529,17649444,Half-Life 2,43.0
2530,17649444,Half-Life 2 Episode One,42.0
2532,17649444,Portal,38.0
2535,17649444,Portal 2,14.8
2536,17649444,Half-Life 2 Episode Two,12.5
2540,17649444,BioShock,0.3
2543,141161011,Don't Starve,5.5
2544,141161011,Call of Duty Black Ops,1.6
2546,141161011,Call of Duty Black Ops - Multiplayer,0.7
2548,168041218,Dota 2,213.0
2549,168041218,Counter-Strike Nexon Zombies,0.2
2550,155881626,Dota 2,743.0
2551,155881626,Counter-Strike Global Offensive,152.0
2552,23663429,Counter-Strike,1.3
2553,201176964,Dota 2,1.9
2554,179481154,Counter-Strike Global Offensive,207.0
2555,179481154,Far Cry 3,32.0
2556,179481154,Dota 2,0.9
2557,179481154,PAYDAY The Heist,0.4
2559,115396529,Dota 2,347.0
2560,115396529,Fallout 4,17.9
2561,115396529,Cities Skylines,8.7
2563,255957600,Dota 2,12.4
2565,43804972,Sid Meier's Civilization V,259.0
2566,216115170,Unturned,0.5
2567,182579698,Dota 2,48.0
2570,215008934,Dota 2,7.9
2571,161220142,DayZ,21.0
2572,20200395,Team Fortress 2,276.0
2573,20200395,The Elder Scrolls V Skyrim,118.0
2575,20200395,Torchlight II,64.0
2577,20200395,Saints Row The Third,45.0
2578,20200395,Far Cry 3,43.0
2579,20200395,Dark Souls Prepare to Die Edition,42.0
2580,20200395,Super Meat Boy,42.0
2581,20200395,Borderlands 2,35.0
2584,20200395,Tomb Raider,27.0
2585,20200395,Warframe,26.0
2586,20200395,Bastion,22.0
2587,20200395,Killing Floor,21.0
2588,20200395,Left 4 Dead 2,19.0
2591,20200395,The Witcher Enhanced Edition,15.6
2592,20200395,Dota 2,13.0
2599,20200395,Counter-Strike Source,7.5
2604,20200395,Counter-Strike Global Offensive,2.9
2608,20200395,Dishonored,1.5
2611,20200395,Half-Life 2,1.4
2614,20200395,Dirty Bomb,1.1
2619,20200395,Alien Swarm,0.7
2622,20200395,Garry's Mod,0.4
2623,20200395,Portal,0.4
2624,20200395,The Binding of Isaac,0.3
2625,20200395,Grand Theft Auto San Andreas,0.3
2629,32498610,Counter-Strike Global Offensive,500.0
2630,32498610,Counter-Strike,104.0
2631,32498610,Team Fortress 2,43.0
2632,32498610,Left 4 Dead 2,20.0
2636,32498610,Counter-Strike Source,1.7
2637,32498610,Dota 2,1.7
2638,32498610,Warframe,0.4
2639,292731142,Counter-Strike Global Offensive,22.0
2641,221952355,Dota 2,23.0
2643,4834220,Dota 2,474.0
2644,4834220,Borderlands 2,427.0
2645,4834220,Total War ROME II - Emperor Edition,329.0
2646,4834220,BioShock Infinite,265.0
2648,4834220,Call of Duty Modern Warfare 2 - Multiplayer,175.0
2649,4834220,The Elder Scrolls V Skyrim,58.0
2650,4834220,Call of Duty Modern Warfare 3 - Multiplayer,39.0
2651,4834220,Call of Duty Modern Warfare 2,35.0
2652,4834220,Fallout 4,19.8
2653,4834220,Team Fortress 2,10.9
2654,4834220,Counter-Strike Source,7.6
2655,4834220,Call of Duty Black Ops,7.3
2656,4834220,Call of Duty Black Ops II,6.3
2657,4834220,Call of Duty Modern Warfare 3,5.4
2659,189623540,Unturned,8.6
2660,189623540,Heroes & Generals,0.3
2661,208071792,Dota 2,6.6
2663,65229865,Fallout New Vegas,81.0
2664,65229865,The Elder Scrolls V Skyrim,57.0
2666,65229865,Sid Meier's Civilization V,33.0
2671,65229865,Bastion,9.7
2678,65229865,Portal,2.0
2682,65229865,BioShock,1.1
2684,65229865,Magicka,0.8
